,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,log_price
184,31500,0,NISSAN,Pathfinder,2010,Jeep,Yes,LPG,3.7,90200.0,6,Tiptronic,4x4,04-May,Left wheel,Black,12,10.357774570341576
185,20385,0,MITSUBISHI,Delica,2005,Minivan,Yes,Petrol,3.0,184000.0,6,Automatic,4x4,04-May,Right-hand drive,White,12,9.922603669728359
186,314,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,149486.0,6,Automatic,4x4,04-May,Left wheel,Silver,12,5.752572638825633
187,2300,0,VOLKSWAGEN,Golf,1996,Sedan,No,CNG,2.0,0.0,4,Manual,Front,04-May,Left wheel,Green,0,7.741099090035366
188,7840,0,MERCEDES-BENZ,Vaneo,2004,Universal,No,LPG,1.9,170000.0,4,Tiptronic,Front,04-May,Left wheel,Silver,4,8.967121656230923
189,56450,0,TOYOTA,Camry Se,2018,Sedan,Yes,Petrol,2.5,25000.0,4,Tiptronic,Front,04-May,Left wheel,Blue,12,10.941128284212754
190,1490,639,VOLKSWAGEN,Jetta,2014,Universal,Yes,Diesel,2.0,113214.0,4,Automatic,Front,04-May,Left wheel,Grey,12,7.307202314764738
191,627,836,TOYOTA,Tacoma,2012,Sedan,Yes,Petrol,2.7,394069.0,4,Automatic,Rear,04-May,Left wheel,Black,12,6.4425401664681985
193,13172,0,HONDA,Cr-v,2002,Jeep,No,Petrol,2.4,260000.0,4,Automatic,4x4,04-May,Left wheel,Silver,6,9.485924559229828
194,19757,0,NISSAN,Patrol Y60,1990,Jeep,No,Diesel,2.8,222222.0,4,Manual,Rear,04-May,Left wheel,Black,0,9.89131375160442
195,4704,917,AUDI,A7,2013,Hatchback,Yes,Petrol,3.0,301707.0,6,Automatic,4x4,04-May,Left wheel,Grey,0,8.45638105201948
196,706,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,175827.0,4,Automatic,Front,04-May,Left wheel,Black,12,6.561030665896573
197,5802,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800.0,6,Automatic,Rear,04-May,Left wheel,Grey,12,8.666130304190608
198,25716,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,115200.0,4,Automatic,Front,04-May,Left wheel,Silver,8,10.154907530801994
199,14426,642,CHEVROLET,Orlando,2012,Jeep,Yes,LPG,2.0,132036.0,4,Automatic,Front,04-May,Left wheel,White,4,9.576856729945773
201,45436,1172,FORD,Explorer,2011,Jeep,Yes,Petrol,3.5,129177.0,4,Automatic,Front,04-May,Left wheel,White,4,10.724082030088782
202,11917,893,HYUNDAI,I30,2008,Hatchback,No,Diesel,1.6,201000.0,4,Manual,Front,04-May,Left wheel,Black,8,9.385805141306925
203,41281,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,185811.0,4,Automatic,Front,04-May,Left wheel,Black,4,10.628181848594203
204,4391,0,NISSAN,Altima,1998,Sedan,No,Petrol,2.4,358400.0,4,Manual,Front,04-May,Left wheel,Brown,2,8.387539983189367
205,3058,1872,PORSCHE,Cayenne,2018,Sedan,Yes,Petrol,3.6,28968.0,6,Automatic,4x4,04-May,Left wheel,White,12,8.025843344150903
206,3700,0,ALFA ROMEO,147,2001,Coupe,Yes,Petrol,1.8,240000.0,4,Manual,Front,02-Mar,Left wheel,Black,4,8.216358332386156
207,15681,0,SUZUKI,Grand Vitara,2008,Jeep,No,Petrol,1.6,98000.0,4,Automatic,4x4,02-Mar,Left wheel,Black,12,9.660268836790868
208,6586,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,122302.0,4,Automatic,Front,04-May,Left wheel,Black,0,8.792853288640693
209,12544,0,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,140000.0,4,Automatic,Front,04-May,Left wheel,Beige,6,9.437077458800523
211,72130,1885,PORSCHE,Panamera,2010,Hatchback,Yes,Petrol,3.7,196800.0,8,Tiptronic,4x4,04-May,Left wheel,White,8,11.186239189258542
212,21639,0,HYUNDAI,Veloster,2015,Hatchback,No,Petrol,1.6,17200.0,4,Tiptronic,Front,02-Mar,Left wheel,Red,10,9.982298732960418
213,36692,0,TOYOTA,RAV 4 XLE Sport,2013,Jeep,No,Petrol,2.5,120000.0,4,Tiptronic,Front,04-May,Left wheel,White,0,10.510341280155473
214,30,0,HONDA,FIT,2002,Hatchback,No,Petrol,1.5,0.0,4,Automatic,Front,04-May,Right-hand drive,Silver,4,3.4339872044851463
215,12231,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,66000.0,4,Variator,Front,04-May,Right-hand drive,Silver,4,9.411810747608898
216,3136,0,TOYOTA,Sienta,2004,Sedan,No,Petrol,1.5,300000.0,4,Variator,Front,04-May,Right-hand drive,Beige,4,8.051022208190679
217,10663,631,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.8,438886.75,4,Variator,Front,04-May,Left wheel,Black,6,9.274628861858545
219,19130,2148,MERCEDES-BENZ,CLS 550,2010,Sedan,Yes,Petrol,3.7,157000.0,4,Automatic,Front,04-May,Left wheel,Grey,10,9.85906533498338
220,9408,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,64000.0,4,Variator,Front,04-May,Right-hand drive,Black,4,9.149421957006766
222,15367,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2.0,179200.0,4,Tiptronic,Front,04-May,Left wheel,White,16,9.640042704448392
223,5959,1730,CHEVROLET,Avalanche,2011,Sedan,Yes,Petrol,3.7,246976.0,8,Automatic,Front,04-May,Left wheel,Black,12,8.692825760059396
224,26594,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,179918.0,4,Automatic,Front,04-May,Left wheel,Silver,4,10.188478507176418
225,36065,779,TOYOTA,Avalon LIMITED,2013,Sedan,Yes,Hybrid,2.5,92200.0,4,Tiptronic,Front,04-May,Left wheel,Beige,12,10.493105872267217
226,26343,730,KIA,Cerato K3,2016,Sedan,Yes,Diesel,1.6,29000.0,4,Tiptronic,Front,04-May,Left wheel,Silver,8,10.1789958240562
227,549,862,MAZDA,CX-7,2011,Sedan,Yes,Petrol,2.5,216550.0,4,Automatic,Front,04-May,Left wheel,Black,12,6.309918278226516
228,6000,0,JEEP,Grand Cherokee,1993,Jeep,No,Petrol,3.7,240000.0,6,Automatic,4x4,04-May,Left wheel,Green,5,8.699681400989514
229,40142,1811,LEXUS,GX 470,2010,Jeep,Yes,Petrol,3.7,357246.0,8,Automatic,4x4,04-May,Left wheel,Grey,0,10.600203357973099
230,14000,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,50000.0,4,Tiptronic,Front,04-May,Left wheel,Grey,10,9.546884034617925
231,17923,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,127842.0,4,Automatic,Front,04-May,Left wheel,White,4,9.793895875906033
232,54518,831,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,40193.0,4,Automatic,Front,04-May,Left wheel,Black,4,10.906304543749371
233,10349,0,OPEL,Astra G,2003,Hatchback,No,Petrol,1.6,180000.0,4,Manual,Front,04-May,Left wheel,Silver,6,9.244741798693514
234,8154,0,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.3,115000.0,4,Automatic,Front,04-May,Right-hand drive,Silver,7,9.006386515055114
235,282,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4999999999999998,220474.0,4,Automatic,Front,04-May,Left wheel,Grey,0,5.645446897643238
236,7527,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2.0,132310.0,4,Automatic,Front,04-May,Left wheel,Grey,12,8.926384681265215
237,3450,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,60762.0,4,Automatic,Front,04-May,Left wheel,White,12,8.146419323098003
238,22063,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,142264.0,4,Automatic,Front,04-May,Left wheel,White,4,10.001702600033083
240,4704,585,TOYOTA,Corolla,2013,Sedan,Yes,Petrol,1.8,227371.0,4,Automatic,Front,04-May,Left wheel,Silver,12,8.45638105201948
241,5331,0,VOLKSWAGEN,Passat,2002,Sedan,Yes,Petrol,2.8,175000.0,6,Manual,Front,04-May,Left wheel,Grey,6,8.5814816812986
242,941,642,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2.0,203440.0,4,Automatic,Front,04-May,Left wheel,Black,12,6.848005274576363
243,16900,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,70000.0,4,Automatic,Front,04-May,Left wheel,Blue,4,9.735128070758227
244,18189,0,NISSAN,Rogue,2010,Jeep,Yes,Petrol,2.5,122000.0,4,Automatic,4x4,04-May,Left wheel,Silver,4,9.808627271512169
245,5331,0,MAZDA,MPV,2000,Minivan,No,Petrol,2.5,127000.0,4,Automatic,Front,04-May,Left wheel,Green,4,8.5814816812986
246,42651,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2.0,44995.0,4,Automatic,4x4,04-May,Left wheel,Black,0,10.66082944513807
247,15524,631,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,438886.75,4,Automatic,Front,04-May,Left wheel,Black,7,9.65020690680168
248,17249,0,BMW,530,2007,Sedan,Yes,Petrol,3.0,111111.0,6,Tiptronic,Rear,04-May,Left wheel,Grey,10,9.755567422459507
249,73071,0,LEXUS,GS 350,2013,Sedan,Yes,Petrol,3.5,56000.0,6,Tiptronic,Rear,04-May,Left wheel,Black,12,11.19920053542478
250,862,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2.0,186048.0,4,Automatic,Front,04-May,Left wheel,Black,0,6.760414691083428
252,8467,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2.0,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,9.044049632254756
253,50,0,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,130000.0,4,Automatic,Rear,04-May,Right-hand drive,Sky blue,0,3.9318256327243257
254,14426,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,169024.0,4,Automatic,Front,04-May,Left wheel,White,4,9.576856729945773
255,9000,1325,VOLKSWAGEN,Sharan,2011,Minivan,No,Petrol,1.4,126000.0,4,Automatic,Front,04-May,Right-hand drive,Silver,6,9.105090961257085
256,30734,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179.0,6,Automatic,4x4,04-May,Left wheel,Black,12,10.33315734934111
258,862,259,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195.0,4,Automatic,Front,04-May,Left wheel,Black,0,6.760414691083428
259,7464,247,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.3,114950.0,4,Automatic,Front,04-May,Left wheel,Blue,4,8.91798070997329
260,1333,1091,FORD,Fusion,2016,Sedan,Yes,Petrol,2.5,154850.0,4,Automatic,Front,04-May,Left wheel,Black,12,7.195937226475569
261,59865,879,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,1.6,13000.0,4,Automatic,Front,04-May,Left wheel,White,4,10.99986401026266
262,49237,1342,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,94262.0,4,Automatic,Rear,04-May,Left wheel,White,12,10.80442096208924
263,68223,1327,HYUNDAI,H1,2018,Universal,Yes,Diesel,2.5,27406.0,4,Automatic,Front,04-May,Left wheel,Yellow,4,11.130551688085461
265,7683,631,NISSAN,Tiida,2006,Sedan,Yes,CNG,1.8,438886.75,4,Variator,Front,04-May,Left wheel,Black,2,8.946895523888447
266,22266,0,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6,85500.0,4,Automatic,Front,04-May,Left wheel,Black,8,10.010861040804457
267,2430,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.0,175614.0,6,Automatic,Rear,04-May,Left wheel,Black,12,7.796057974316123
268,282,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2.0,0.0,4,Automatic,Front,04-May,Left wheel,Silver,0,5.645446897643238
269,392,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,85944.0,4,Automatic,4x4,04-May,Left wheel,Black,0,5.973809611869261
270,33556,765,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2.0,0.0,4,Automatic,Rear,04-May,Left wheel,Black,12,10.421000764451936
271,39161,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,73000.0,4,Automatic,Front,04-May,Left wheel,White,4,10.575462167863272
272,16308,0,FORD,Transit,2008,Microbus,No,Diesel,2.2,180000.0,4,Manual,Front,04-May,Left wheel,White,2,9.699472381656918
273,17719,631,TOYOTA,Camry,2009,Sedan,Yes,Hybrid,2.4,438886.75,4,Tiptronic,Front,04-May,Left wheel,Black,8,9.782449224159071
274,43278,1514,LEXUS,GX 460,2011,Jeep,Yes,Petrol,3.7,160138.0,8,Automatic,4x4,04-May,Left wheel,White,0,10.675422807892987
275,470,1058,HYUNDAI,Santa FE,2012,Jeep,Yes,Petrol,3.5,197923.0,6,Automatic,4x4,04-May,Left wheel,Red,12,6.154858094016418
276,20385,738,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4,42000.0,4,Tiptronic,Front,>5,Left wheel,Black,12,9.922603669728359
277,941,1935,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,3.7,254805.0,8,Automatic,4x4,04-May,Left wheel,White,12,6.848005274576363
278,49858,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2.0,48000.0,4,Automatic,Front,04-May,Left wheel,White,4,10.816954300719182
279,8781,0,NISSAN,Elgrand,1998,Minivan,Yes,Diesel,3.2,230000.0,4,Automatic,4x4,04-May,Right-hand drive,White,4,9.080459451121662
280,220,1055,MERCEDES-BENZ,C 350,2013,Sedan,Yes,Petrol,3.5,159250.0,6,Automatic,Rear,04-May,Left wheel,Black,12,5.3981627015177525
281,9722,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,438886.75,4,Automatic,Front,04-May,Left wheel,Orange,4,9.182249491809657
282,21326,0,MERCEDES-BENZ,CLS 500,2006,Sedan,Yes,Petrol,3.7,2000.0,8,Automatic,Rear,04-May,Left wheel,Grey,12,9.967729154597594
283,51075,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2.0,40800.0,4,Automatic,Front,04-May,Left wheel,White,4,10.841069998544572
284,15241,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2.0,117492.0,4,Automatic,Front,04-May,Left wheel,Grey,4,9.631810054226063
285,2587,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2.0,88795.0,4,Automatic,Front,04-May,Left wheel,Black,0,7.858640655620791
286,15524,631,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,9.65020690680168
287,27911,0,MERCEDES-BENZ,C 250,2014,Sedan,Yes,Petrol,1.8,70000.0,4,Tiptronic,Rear,04-May,Left wheel,Beige,8,10.23681198286661
288,4861,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861.0,4,Automatic,Front,04-May,Left wheel,Blue,12,8.48920515487607
289,29793,0,MERCEDES-BENZ,S 350,2005,Sedan,Yes,Petrol,3.5,263000.0,4,Automatic,Rear,04-May,Left wheel,Black,0,10.302062309939538
290,18208,631,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,9.809671256331843
291,549,631,HYUNDAI,Sonata,2017,Sedan,Yes,Hybrid,2.0,438886.75,4,Automatic,Front,04-May,Left wheel,Black,12,6.309918278226516
292,30,0,NISSAN,Tiida,2006,Hatchback,No,Petrol,1.5,0.0,4,Automatic,Front,04-May,Right-hand drive,Red,4,3.4339872044851463
293,34497,779,TOYOTA,RAV 4 Le,2013,Jeep,No,Petrol,2.5,65350.0,4,Tiptronic,Front,04-May,Left wheel,White,12,10.448656630324574
294,6272,1522,OPEL,Zafira,2000,Goods wagon,No,Petrol,1.8,130000.0,4,Manual,Front,04-May,Left wheel,Silver,0,8.744009988096744
295,4924,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2.0,183923.0,4,Automatic,Front,04-May,Left wheel,Silver,4,8.502079553606189
296,4704,0,OPEL,Vectra b,2000,Hatchback,No,Diesel,2.0,11111.0,4,Manual,Front,04-May,Left wheel,Red,2,8.45638105201948
297,43576,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,97129.0,4,Automatic,Front,04-May,Left wheel,Silver,4,10.68228476721217
298,7840,0,MERCEDES-BENZ,C 200,2001,Sedan,Yes,CNG,2.0,140000.0,4,Manual,Rear,04-May,Left wheel,Black,4,8.967121656230923
299,28225,1079,TOYOTA,CHR,2018,Jeep,No,Petrol,2.0,24000.0,4,Automatic,Front,04-May,Left wheel,Grey,8,10.247998817973953
300,700,0,OPEL,Astra,1992,Sedan,No,Petrol,1.1,0.0,4,Manual,Front,04-May,Left wheel,White,2,6.55250788703459
301,2352,0,MAZDA,323,1998,Hatchback,No,Petrol,1.5,300000.0,4,Manual,Front,04-May,Left wheel,Silver,2,7.763446388727362
302,18817,738,CHEVROLET,Cruze,2017,Hatchback,Yes,Petrol,1.4,29094.0,4,Automatic,Front,04-May,Left wheel,Grey,0,9.842569137566711
303,4861,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2.0,148709.0,4,Automatic,Front,04-May,Left wheel,Red,12,8.48920515487607
304,13172,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005.0,6,Automatic,4x4,04-May,Left wheel,Silver,12,9.485924559229828
305,37320,1055,MERCEDES-BENZ,E 350 ამგ,2013,Sedan,Yes,Petrol,3.5,156800.0,4,Tiptronic,4x4,04-May,Left wheel,Black,12,10.527311449886323
306,706,1017,FORD,Escape,2017,Jeep,Yes,Petrol,2.0,251430.0,4,Automatic,Front,04-May,Left wheel,Blue,12,6.561030665896573
307,39201,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,35000.0,4,Automatic,Front,04-May,Left wheel,Grey,10,10.57648304488522
308,36426,880,HYUNDAI,Elantra,2018,Sedan,Yes,LPG,1.6,35643.0,4,Automatic,Front,04-May,Left wheel,White,4,10.50306553689991
309,8467,0,HONDA,Civic,2006,Hatchback,No,Petrol,1.8,250000.0,4,Manual,Front,04-May,Right-hand drive,Grey,4,9.044049632254756
310,7840,0,MERCEDES-BENZ,CLK 320,2000,Coupe,Yes,Petrol,3.2,255000.0,6,Tiptronic,Rear,02-Mar,Left wheel,Silver,4,8.967121656230923
311,12701,900,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,117158.0,4,Automatic,Front,04-May,Left wheel,White,12,9.44951474036292
312,8154,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,281659.0,4,Automatic,4x4,04-May,Left wheel,Blue,0,9.006386515055114
314,45160,798,MERCEDES-BENZ,ML 250,2015,Jeep,Yes,Diesel,2.1,197338.0,4,Automatic,4x4,04-May,Left wheel,White,12,10.71798916150825
315,100,0,BMW,330,2007,Cabriolet,Yes,Petrol,3.0,1123.0,6,Tiptronic,4x4,02-Mar,Left wheel,Black,12,4.61512051684126
316,100355,0,AUDI,A7 Prestige,2016,Sedan,Yes,Petrol,3.0,35000.0,6,Automatic,4x4,04-May,Left wheel,Black,12,11.516479143169526
317,1176,639,MITSUBISHI,Colt Lancer,2014,Hatchback,Yes,Petrol,2.0,136634.0,4,Automatic,Front,04-May,Left wheel,Silver,12,7.0707241072602764
318,12231,0,HYUNDAI,Elantra,2013,Coupe,No,Petrol,1.8,77000.0,6,Manual,Front,02-Mar,Left wheel,Beige,0,9.411810747608898
319,5802,988,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,140000.0,4,Variator,Front,04-May,Left wheel,Green,12,8.666130304190608
320,2901,1277,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.4,45494.0,4,Automatic,Front,04-May,Left wheel,White,12,7.973155433444133
321,1882,442,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672.0,4,Automatic,Front,04-May,Left wheel,White,12,7.5406215286571525
323,11290,631,HONDA,FIT,2013,Sedan,No,Hybrid,1.3,438886.75,4,Automatic,Front,04-May,Right-hand drive,Black,8,9.331761227180522
324,6586,0,BMW,318,1997,Sedan,No,LPG,1.8,270000.0,4,Manual,Rear,04-May,Left wheel,Green,2,8.792853288640693
325,14426,0,TOYOTA,Camry,2006,Sedan,Yes,Hybrid,2.4,188800.0,4,Variator,Front,04-May,Left wheel,Grey,8,9.576856729945773
327,27284,631,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,438886.75,4,Tiptronic,Front,04-May,Left wheel,Black,12,10.214092379620332
328,21639,1091,SUBARU,Forester,2016,Jeep,No,Petrol,2.5,34000.0,4,Variator,4x4,04-May,Left wheel,White,7,9.982298732960418
329,7840,790,HYUNDAI,I30,2009,Hatchback,Yes,Petrol,1.6,140000.0,4,Automatic,Front,04-May,Left wheel,Silver,4,8.967121656230923
330,7840,0,MERCEDES-BENZ,E 200,1998,Sedan,No,CNG,2.0,180003.0,4,Manual,Rear,04-May,Left wheel,Black,4,8.967121656230923
332,1646,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3.0,59099.0,6,Automatic,4x4,04-May,Left wheel,White,0,7.4067107301776405
333,24198,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2.0,124000.0,4,Automatic,Front,04-May,Left wheel,Silver,4,10.094066588976938
334,25365,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,34682.0,4,Automatic,Front,04-May,Left wheel,Grey,4,10.141164973627374
335,1725,777,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2.5,310061.0,4,Automatic,Front,04-May,Left wheel,Blue,12,7.453561871643373
336,314,1399,ACURA,TL,2010,Sedan,Yes,Petrol,3.5,162453.0,6,Automatic,Front,04-May,Left wheel,Silver,12,5.752572638825633
337,17249,586,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,22400.0,4,Automatic,Front,04-May,Left wheel,White,8,9.755567422459507
338,470,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904.0,6,Automatic,4x4,04-May,Left wheel,Black,12,6.154858094016418
339,31361,639,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.0,62000.0,4,Tiptronic,Front,04-May,Left wheel,White,12,10.353352247940977
340,4704,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,54279.0,4,Automatic,Front,04-May,Left wheel,Silver,4,8.45638105201948
342,26372,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2.0,120534.0,4,Automatic,Front,04-May,Left wheel,Silver,4,10.180096038519288
343,13485,0,BMW,X5,2003,Jeep,Yes,LPG,3.0,189000.0,6,Tiptronic,4x4,04-May,Right-hand drive,Black,10,9.509407389294527
345,6429,1211,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3.0,108517.0,6,Automatic,4x4,04-May,Left wheel,White,12,8.768729817231666
347,39829,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,3.7,155821.0,8,Automatic,4x4,04-May,Left wheel,Black,0,10.59237567617569
348,13172,1793,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.7,325811.0,8,Automatic,4x4,04-May,Left wheel,Black,12,9.485924559229828
349,627,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2.0,24339.0,4,Automatic,Front,04-May,Left wheel,Blue,12,6.4425401664681985
350,8097,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,130000.0,4,Automatic,Front,04-May,Left wheel,Black,4,8.999372396592106
352,18503,0,HYUNDAI,Sonata,2012,Sedan,No,Hybrid,2.0,280480.0,4,Automatic,Front,04-May,Left wheel,Silver,9,9.825742203911275
353,12231,574,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,150000.0,4,Variator,Front,04-May,Left wheel,Black,12,9.411810747608898
354,40,0,HONDA,FIT,2002,Hatchback,No,Petrol,1.3,135000.0,4,Variator,Front,04-May,Right-hand drive,Black,4,3.713572066704308
355,17054,862,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,237853.0,4,Automatic,Front,04-May,Left wheel,Silver,4,9.744198694852747
356,5300,0,HONDA,Stream,2001,Universal,No,Petrol,2.0,111000.0,4,Automatic,Front,04-May,Right-hand drive,Black,6,8.575650760987806
357,9565,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,42000.0,4,Automatic,Front,04-May,Left wheel,Orange,4,9.165970424240243
358,24302,765,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2.0,60618.0,4,Automatic,Front,04-May,Left wheel,Black,4,10.098355078498601
359,18817,0,TOYOTA,Camry,2009,Sedan,Yes,Petrol,2.4,230400.0,4,Automatic,Front,04-May,Left wheel,Silver,12,9.842569137566711
360,1960,777,NISSAN,Altima,2014,Sedan,Yes,Petrol,2.5,127918.0,4,Automatic,Front,04-May,Left wheel,Red,12,7.581209826196346
361,17249,631,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,438886.75,4,Tiptronic,Front,04-May,Left wheel,Black,10,9.755567422459507
362,15530,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,280016.0,4,Automatic,Front,04-May,Left wheel,Silver,4,9.65059330557001
363,11290,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,270874.0,4,Automatic,Front,04-May,Left wheel,Silver,4,9.331761227180522
364,24148,0,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,118000.0,4,Automatic,Front,04-May,Left wheel,Sky blue,12,10.091998250355894
365,10036,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,362868.0,4,Automatic,Front,04-May,Left wheel,Silver,4,9.2140335438138
366,18817,697,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,85000.0,4,Tiptronic,Front,04-May,Left wheel,Black,12,9.842569137566711
367,10349,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563.0,4,Automatic,Front,04-May,Left wheel,Red,0,9.244741798693514
368,549,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,138211.0,6,Automatic,4x4,04-May,Left wheel,Black,12,6.309918278226516
369,9252,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,391625.0,4,Automatic,Front,04-May,Left wheel,Orange,4,9.13270310224903
370,55823,930,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,38577.0,4,Automatic,Front,04-May,Left wheel,Black,4,10.929959163426556
371,25089,0,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,132800.0,6,Tiptronic,Rear,04-May,Left wheel,Blue,12,10.130224639360469
372,18669,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,52686.0,4,Automatic,Front,04-May,Left wheel,Silver,4,9.834673236535767
373,941,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357.0,6,Automatic,4x4,04-May,Left wheel,Black,12,6.848005274576363
374,15053,1998,FORD,Transit,2001,Microbus,No,Diesel,2.4,253206.0,4,Manual,Rear,04-May,Left wheel,White,2,9.619399015594476
375,10660,271,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,76525.0,4,Automatic,Front,04-May,Left wheel,Blue,4,9.274347501950475
376,37000,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2.0,80000.0,4,Automatic,Front,04-May,Left wheel,Silver,4,10.518700218288165
